0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.08137320073874962,0.009118479883966857,0.0,0.0009890139700035271,0.4214039718984701,0.4178904999639537,0.3050374912340872,0.19118044551389476,8.92124255472873e-06,0.3526993863780213,0.00013221787566511457,0.007835840503417645,0.0003956772230621781,0.31102675115756356,0.0,0.0,0.0014026464988853877,0.0009900046309213937,0.00017960920910822656,0.0,0.0011944565122015542,0.0,0.0009890139696300637,5.757494632526587e-05,3.3495794863460666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048917072950111,0.0,0.00026907462106639493,0.0,0.0,0.0,0.00014812724484150746,0.008178446425782622
0.0,0.04472228635897071,0.0,0.0,0.08093389297722108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001812340116424473,0.0008567241831156151,0.0,0.00038992739203056294,0.0004412134338806622,0.0003066123627829898,0.0007141485513137506,0.001400643472310462,0.0002708078095820375,6.811472368707082e-05,0.00015545922966492978,0.0006279894913535825,3.0244750403930696e-05,8.578682503887524e-05,0.0030265851183000816,1.4643348006110444e-05,0.0002366797571340024,0.004155212242299544,0.002637097487260015,0.000252218260409957,0.046557160562544525,3.9616177359759354e-05,0.0003899273965493304,0.0005568338305445413,0.00023922072911562544,0.0,0.0,0.0,0.0,0.0,0.0,0.00023510570735216812,0.00010539995382391807,0.00029582573597363283,0.0520274334423347,8.649718332558153e-05,0.00020763870642598182,0.0001539547963514765,3.3044688333025944e-05,0.00041920128852724876
0.001596754029904472,0.01031549985041303,0.0,0.00022534365910258547,0.015748836339311664,0.011215091833195334,0.0018870261646903022,0.023383104134944793,0.0023918181388636367,0.002135235829035589,3.9687752362674184e-05,8.709423169331436e-05,0.0003758382673388868,0.0019064940990542064,0.00020540348292580538,5.842061710400983e-06,0.032445643437801375,0.0010611490052946692,0.0036741522534379056,0.000545375964088581,0.00010680078936739258,5.7520678090556414e-05,0.0002253436686835344,8.83178478438361e-05,4.1391934465352846e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.508253852421027e-05,0.00019547815370403993,5.2117992951546435e-05,6.693665746277991e-05,9.116867934395735e-05,2.3469543390788022e-05,5.023068923919266e-05,2.1168927944306496e-05,0.0071687075584079005
0.0002808636545720617,0.0017837397947607723,0.0,9.389018942176711e-05,0.000450721625485103,0.04407852469629189,0.00013459339216864182,0.01648810147402042,0.002884716634530886,0.0004822109483255243,4.2328999821372516e-05,5.811624029726706e-05,0.0010187017170878907,0.00012363470443007822,0.005044942465243714,1.382948328554954e-05,0.0003092540681895727,0.0004666284290800579,0.001289145452055084,0.0002674559070397944,0.00013814562240837812,0.00022720091887363928,9.389019824228351e-05,0.00021744655847871414,0.00011240440286110189,0.0,0.0,0.0,0.0,0.0,0.0,0.00016538896444558555,0.0003139159242472578,0.00012458207744696587,0.00011953855140331334,0.00026255724931068566,5.430137798199348e-05,0.00012376598917319454,3.963377129653369e-05,0.001854395004978174
0.000653652447014299,0.00878867036238245,0.0,1.3112679633268323e-05,0.003037068113488642,0.00769975888803405,7.759197100745459e-06,0.012210997526719308,0.06972686965492822,1.9400393686052464e-05,1.6202098508833938e-05,2.6601377529109166e-05,2.497905843732194e-05,7.398007440213323e-06,2.3620867265149552e-05,2.1464612773821645e-06,2.0567192996606613e-05,1.6614261371845032e-05,0.003023200136518611,2.746819634969853e-05,1.9802895674064536e-05,1.2058576796807552e-05,1.3112685773495457e-05,2.8402092609866777e-05,9.857266518319728e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2762974273479542e-05,1.4099486005280513e-05,6.388371775819299e-06,7.216049045118024e-06,1.8137174113567987e-05,3.409344430065482e-06,6.7141148206877134e-06,6.066645744754559e-06,0.0008690725998496589
0.024379344632097538,0.021834176235567947,0.0,0.002332911162908092,0.006126296766316839,0.005067012673225458,0.00017379689869587834,0.11025292314470733,0.052226554983380635,9.988217662726036e-05,2.9068629329819404e-05,5.069052632997761e-05,0.0001155714031560518,0.00014584363474803603,0.00018076808924353762,8.747720775574763e-06,0.0002113856985648364,0.0004880414065711501,0.0016419141249729551,0.000185356183188133,0.00010167728083944554,0.00015709217022807752,0.00233291116514872,0.00015161436739439423,7.740145267569393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00025174693161330073,7.866201825922553e-05,8.413474878761674e-05,7.989306956569082e-05,0.00018061107296854512,3.26241074607122e-05,8.033841320560054e-05,5.501576186801736e-05,0.0024324145271127223
0.0002639681176639011,0.010206818066760713,0.0,0.00015214448320927012,0.00039431592245182506,0.00022696896170922238,0.0002808476283497011,0.0003956343937854174,0.01637679494845433,0.000131466298785321,9.625112510787286e-05,0.00010805965293123954,0.00026331306752050963,0.00013347408485693606,0.00032732679841568157,2.817927207160775e-05,0.0011488458847662675,0.0009443237406957694,0.002367806732055836,0.000665121609561495,0.0009156973329076882,0.00020185388393029538,0.00015214448945451676,0.00024206168705861894,0.00012251170707264735,0.0,0.0,0.0,0.0,0.0,0.0,0.00018473338624955938,0.00025147149814971204,0.00016369137580045278,0.0002441605984808624,0.0012247541875213797,0.00012967027039043473,0.0006191999699832791,0.00010165724877502188,0.016591363059645554
9.254194149262305e-06,1.0943673862271058e-05,0.0,6.129072315195838e-06,1.1664846209699135e-05,1.175417534436803e-05,1.0510450803851813e-05,1.8923612433360225e-05,1.569793052309804e-05,1.0739953200548412e-05,3.2212306145707605e-06,4.521683034384541e-06,1.1826273517345656e-05,9.771253306295566e-06,1.322696997014132e-05,9.941109743808662e-07,2.4304238389988098e-05,2.521589401044467e-05,2.0700992637987905e-05,2.1227573316669992e-05,1.0750465095073901e-05,1.8092391572418532e-05,6.129076080075107e-06,1.730956913324461e-05,8.858181205200453e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.304426260402546e-05,8.671718816475688e-06,9.689388602830934e-06,9.191501858877713e-06,2.0667569960618453e-05,3.749137320071169e-06,9.247715572180352e-06,3.0703248920933097e-06,1.0557885628813367e-05
